Train Iter 228, 0.518542, 9.766361, 0.177
Train Iter 229, 0.375159, 8.968547, 0.187
Train Iter 230, 0.448983, 9.623716, 0.184
Train Iter 231, 0.464881, 9.912141, 0.174
Train Iter 232, 0.538658, 7.056782, 0.188
Train Iter 233, 0.523971, 10.379115, 0.171
Train Iter 234, 0.516631, 6.499290, 0.188
Train Iter 235, 0.472797, 8.731842, 0.183
Train Iter 236, 0.645182, 6.908582, 0.186
Train Iter 237, 0.389079, 10.060190, 0.184
Train Iter 238, 0.603486, 7.209911, 0.184
Train Iter 239, 0.582831, 7.055894, 0.187
Train Iter 240, 0.461059, 9.482944, 0.174
Train Iter 241, 0.523212, 10.217699, 0.172
Train Iter 242, 0.380021, 9.620054, 0.186
Train Iter 243, 0.613256, 7.807003, 0.173
Train Iter 244, 0.546714, 7.130461, 0.187
Train Iter 245, 0.535189, 6.764231, 0.189
Train Iter 246, 0.449140, 9.762539, 0.174
Train Iter 247, 0.603022, 7.209031, 0.192
Train Iter 248, 0.576542, 7.130665, 0.184
Train Iter 249, 0.447452, 9.482521, 0.189
Train Iter 250, 0.435902, 8.967461, 0.188
Train Iter 251, 0.373737, 9.344939, 0.188
Train Iter 252, 0.680689, 7.131294, 0.176
Train Iter 253, 0.430057, 10.057718, 0.183
Train Iter 254, 0.624157, 7.713541, 0.169
Train Iter 255, 0.680533, 7.288166, 0.169
Train Iter 256, 0.649671, 6.978208, 0.200
Train Iter 257, 0.516335, 9.761449, 0.170
Train Iter 258, 0.414800, 9.343386, 0.187
Train Iter 259, 0.507567, 9.761120, 0.169
Train Iter 260, 0.602437, 7.451181, 0.186
Train Iter 261, 0.471032, 8.963677, 0.187
Train Iter 262, 0.459616, 10.211565, 0.172
Train Iter 263, 0.432365, 9.087007, 0.189
Train Iter 264, 0.581327, 6.558960, 0.187
Train Iter 265, 0.459440, 10.055469, 0.173
Train Iter 266, 0.446369, 9.213591, 0.188
Train Iter 267, 0.581172, 6.831676, 0.189
Train Iter 268, 0.581119, 7.049421, 0.187
Train Iter 269, 0.447716, 9.904378, 0.170
Train Iter 270, 0.623414, 7.534338, 0.170
Train Iter 271, 0.431960, 9.083998, 0.184
Train Iter 272, 0.378145, 9.476696, 0.182
Train Iter 273, 0.548141, 7.283277, 0.186
Train Iter 274, 0.461525, 10.706987, 0.171
Train Iter 275, 0.475680, 9.475908, 0.185
Train Iter 276, 0.601805, 7.048697, 0.184
Train Iter 277, 0.473000, 9.209826, 0.185
Train Iter 278, 0.604608, 7.202418, 0.188
Train Iter 279, 0.539247, 6.900849, 0.189
Train Iter 280, 0.506346, 9.902893, 0.172
Train Iter 281, 0.556625, 6.899056, 0.189
Train Iter 282, 0.409086, 8.837435, 0.190
Train Iter 283, 0.620015, 7.708224, 0.173
Train Iter 284, 0.622857, 7.798842, 0.173
