Train Iter 332, 3.262261, 4.875759, 6.702725, 5.744350, 7.089
Train Iter 333, 2.817977, 4.628338, 7.210715, 5.906939, 7.239
Train Iter 334, 3.762590, 4.752758, 6.760577, 5.764999, 7.390
Train Iter 335, 2.052135, 4.503744, 6.976952, 5.896455, 7.346
Train Iter 336, 4.087757, 4.850861, 7.260404, 5.808365, 7.167
Train Iter 337, 2.689597, 4.591260, 6.741904, 5.805665, 7.094
Train Iter 338, 1.504345, 3.386211, 7.433189, 5.787851, 7.247
Train Iter 339, 3.246529, 4.695014, 7.741164, 6.015233, 7.154
Train Iter 340, 2.567864, 5.280872, 6.931073, 5.934088, 7.175
Train Iter 341, 3.268573, 4.962429, 7.994652, 5.958876, 7.509
Train Iter 342, 2.036702, 4.611474, 7.047147, 5.907092, 7.180
Train Iter 343, 4.186209, 5.412506, 6.793563, 5.738779, 6.998
Train Iter 344, 1.126511, 4.207068, 6.941694, 5.740792, 7.293
Train Iter 345, 1.137686, 5.420638, 7.651770, 6.039886, 7.207
Train Iter 346, 2.531939, 5.370347, 7.167574, 5.862961, 7.116
Train Iter 347, 2.004531, 4.097025, 6.978703, 5.637872, 7.217
Train Iter 348, 2.270656, 4.428999, 6.839052, 5.753770, 7.357
Train Iter 349, 1.833021, 4.861971, 7.361358, 5.983182, 7.520
Train Iter 350, 2.573097, 5.261277, 6.555493, 5.827037, 7.336
Train Iter 351, 2.906053, 4.250927, 6.799312, 5.785247, 7.292
Train Iter 352, 3.660956, 3.960214, 7.233787, 5.833349, 6.955
Train Iter 353, 1.448909, 5.309236, 6.885335, 5.888256, 7.475
Train Iter 354, 1.624718, 4.832859, 7.388917, 5.916974, 7.124
Train Iter 355, 1.906348, 6.046297, 7.423447, 6.045283, 7.608
Train Iter 356, 2.162982, 4.701810, 7.171753, 5.906873, 7.333
Train Iter 357, 1.208601, 4.623639, 7.680986, 6.030572, 7.505
Train Iter 358, 2.433451, 4.816214, 6.661377, 5.900733, 7.349
Train Iter 359, 2.487107, 4.587294, 7.143130, 5.995210, 7.006
Train Iter 360, 3.992875, 4.866566, 6.910399, 5.735151, 6.797
Train Iter 361, 1.176719, 4.145123, 7.435215, 6.107578, 7.655
Train Iter 362, 2.353530, 3.836566, 7.787842, 6.011572, 7.565
Train Iter 363, 2.445450, 4.184379, 6.705477, 5.851412, 7.092
Train Iter 364, 1.541848, 3.681078, 8.323517, 6.068441, 7.742
Train Iter 365, 2.152773, 4.994651, 7.490404, 5.863991, 7.341
Train Iter 366, 5.473698, 4.306387, 7.368188, 5.952127, 7.577
Train Iter 367, 2.251520, 4.124858, 6.869226, 5.789687, 7.109
Train Iter 368, 2.706477, 4.918711, 7.146791, 5.856179, 7.523
Train Iter 369, 3.798385, 4.988479, 6.841578, 5.813197, 7.061
Train Iter 370, 1.855407, 5.280930, 7.695695, 5.929506, 7.456
Train Iter 371, 3.168463, 4.770142, 7.576655, 6.018502, 7.394
Train Iter 372, 2.119136, 4.457306, 7.335120, 6.059244, 7.344
Train Iter 373, 3.099752, 4.468440, 7.021435, 5.836902, 7.273
Train Iter 374, 3.653738, 5.430655, 6.765909, 5.870445, 7.229
Train Iter 375, 3.403345, 4.587615, 7.143958, 5.984428, 7.765
Train Iter 376, 1.545747, 5.349004, 7.481095, 5.950930, 7.398
Train Iter 377, 2.200206, 4.884671, 6.462834, 5.903969, 7.139
